Date,Account,Description,Transaction Type,Symbol,Quantity,Price,Gross Amount,Commission,Net Amount
2021-12-31,TFSA,TQQQ(US74347X8314) Cash Dividend USD 0.000119 per Share (Ordinary Dividend),Dividend,TQQQ,-,-,0.03,-,0.03
2021-12-31,RRSP,TQQQ(US74347X8314) Cash Dividend USD 0.000119 per Share (Ordinary Dividend),Dividend,TQQQ,-,-,0.01,-,0.01
2021-12-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.22789 per Share (Mixed Income),Dividend,QQQJ,-,-,111.82,-,111.82
2021-12-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.22789 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,-1.58,-,-1.58
2021-12-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.22789 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,1.56,-,1.56
2021-12-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.22789 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,-10.18,-,-10.18
2021-12-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.22789 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,10.22,-,10.22
2021-12-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.22789 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,-16.63,-,-16.63
2021-12-23,RRSP,NVDA(US67066G1040) Cash Dividend USD 0.04 per Share (Ordinary Dividend),Dividend,NVDA,-,-,1.64,-,1.64
2021-12-13,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,150,164.2400  USD,"-31,553.79",-1.28,"-31,555.07"
2021-12-13,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,50,164.2400  USD,"-10,517.93",-,"-10,517.93"
2021-12-13,RRSP,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,50,164.0782  USD,"-10,507.57",-1.28,"-10,508.85"
2021-12-09,TFSA,MSFT(US5949181045) Cash Dividend USD 0.62 per Share (Ordinary Dividend),Dividend,MSFT,-,-,33.89,-,33.89
2021-12-09,TFSA,MSFT(US5949181045) Cash Dividend USD 0.62 per Share - US Tax,Foreign Tax Withholding,MSFT,-,-,-5.09,-,-5.09
2021-12-06,RRSP,NVIDIA CORP,Sell,NVDA,-13,286.5300  USD,"4,751.47",-1.3,"4,750.17"
2021-12-06,RRSP,NVIDIA CORP,Sell,NVDA,-19,286.5300  USD,"6,944.46",-0.04,"6,944.42"
2021-12-06,RRSP,TESLA INC,Sell,TSLA,-11,958.3200  USD,"13,446.76",-1.35,"13,445.42"
2021-12-03,Margin,USD IBKR Managed Securities (SYEP) Interest for Nov-2021,Credit Interest,-,-,-,0.03,-,0.03
2021-12-03,Margin,PROSHARES ULTRAPRO QQQ,Sell,TQQQ,-15,145.6750  USD,"2,807.01",-1.3,"2,805.71"
2021-11-26,TFSA,PROSHARES ULTRAPRO QQQ,Sell,TQQQ,-113,161.1300  USD,"23,287.64",-1.41,"23,286.22"
2021-11-26,TFSA,PROSHARES ULTRAPRO QQQ,Sell,TQQQ,-100,161.1300  USD,"20,608.53",-0.2,"20,608.32"
2021-11-26,RRSP,PROSHARES ULTRAPRO QQQ,Sell,TQQQ,-52,161.5500  USD,"10,744.37",-1.34,"10,743.03"
2021-11-11,TFSA,AAPL(US0378331005) Cash Dividend USD 0.22 per Share (Ordinary Dividend),Dividend,AAPL,-,-,23.74,-,23.74
2021-11-11,TFSA,AAPL(US0378331005) Cash Dividend USD 0.22 per Share - US Tax,Foreign Tax Withholding,AAPL,-,-,-3.56,-,-3.56
2021-11-11,Margin,AAPL(US0378331005) Cash Dividend USD 0.22 per Share (Ordinary Dividend),Dividend,AAPL,-,-,16.56,-,16.56
2021-11-11,Margin,AAPL(US0378331005) Cash Dividend USD 0.22 per Share - US Tax,Foreign Tax Withholding,AAPL,-,-,-4.97,-,-4.97
2021-11-03,Margin,CAD IBKR Managed Securities (SYEP) Interest for Oct-2021,Credit Interest,-,-,-,1.38,-,1.38
2021-11-03,Margin,USD Debit Interest for Oct-2021,Debit Interest,-,-,-,-0.63,-,-0.63
2021-11-02,TFSA,R*****19:US Consolidated Snapshot for Oct 2021,Other Fee,-,-,-,-0.06,-,-0.06
2021-11-02,TFSA,R*****19:US Consolidated Snapshot for Oct 2021,Other Fee,-,-,-,0.06,-,0.06
2021-11-02,TFSA,GST-HST R*****19:US Consolidated Snapshot for Oct 2021,Sales Tax,-,-,-,-0.01,-,-0.01
2021-11-02,TFSA,GST-HST CANCEL R*****19:US Consolidated Snapshot for Oct 2021,Sales Tax,-,-,-,0.01,-,0.01
2021-11-01,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,25,155.0750  USD,"-4,795.69",-1.24,"-4,796.93"
2021-10-28,TFSA,PALANTIR TECHNOLOGIES INC-A,Sell,PLTR,-79,25.4350  USD,"2,480.56",-1.26,"2,479.30"
2021-10-28,TFSA,PALANTIR TECHNOLOGIES INC-A,Sell,PLTR,-100,25.4350  USD,"3,139.95",-0.03,"3,139.92"
2021-10-28,Margin,PALANTIR TECHNOLOGIES INC-A,Sell,PLTR,-80,25.4350  USD,"2,511.96",-1.26,"2,510.70"
2021-10-26,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,66,150.0800  USD,"-12,271.65",-1.24,"-12,272.89"
2021-10-26,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,60,150.0400  USD,"-11,153.07",-1.24,"-11,154.31"
2021-10-25,TFSA,ARK INNOVATION ETF,Sell,ARKK,-1,120.1600  USD,148.81,-1.24,147.57
2021-10-25,TFSA,ARK INNOVATION ETF,Sell,ARKK,-75,120.1500  USD,"11,159.53",-0.07,"11,159.46"
2021-10-25,TFSA,ARK INNOVATION ETF,Sell,ARKK,-75,120.1500  USD,"11,159.53",-0.07,"11,159.46"
2021-10-25,TFSA,ARK INNOVATION ETF,Sell,ARKK,-6,120.1500  USD,892.76,-0.01,892.76
2021-10-20,RRSP,Electronic Fund Transfer (Regular Contribution),Deposit,-,-,-,"2,000.00",-,"2,000.00"
2021-10-14,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,8,133.0700  USD,"-1,316.75",-1.24,"-1,317.99"
2021-10-14,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,29,133.0700  USD,"-4,773.23",-,"-4,773.23"
2021-10-14,RRSP,TSM(US8740391003) Cash Dividend USD 0.491246 per Share (Ordinary Dividend),Dividend,TSM,-,-,11.54,-,11.54
2021-10-14,RRSP,TSM(US8740391003) Cash Dividend USD 0.491246 per Share - TW Tax,Foreign Tax Withholding,TSM,-,-,-2.42,-,-2.42
2021-10-05,Margin,USD Debit Interest for Sep-2021,Debit Interest,-,-,-,-0.6,-,-0.6
2021-10-05,Margin,USD IBKR Managed Securities (SYEP) Interest for Sep-2021,Credit Interest,-,-,-,0.06,-,0.06
2021-10-05,Margin,CAD IBKR Managed Securities (SYEP) Interest for Sep-2021,Credit Interest,-,-,-,0.02,-,0.02
2021-10-04,Margin,"Net Amount in Base from Forex Trade: 1,113 USD.CAD",Forex Trade Component,USD.CAD,"1,113.00",1.2578  CAD,-1.42,-2.53,-1.42
2021-10-04,TFSA,"Net Amount in Base from Forex Trade: 7,950 USD.CAD",Forex Trade Component,USD.CAD,"7,950.00",1.2578  CAD,5.42,-2.53,5.42
2021-10-04,TFSA,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,25,116.7280  USD,"-3,673.43",-1.26,"-3,674.69"
2021-10-04,TFSA,R*****19:Global Snapshot for Sep 2021,Other Fee,-,-,-,-0.08,-,-0.08
2021-10-04,TFSA,R*****19:Global Snapshot for Sep 2021,Other Fee,-,-,-,0.08,-,0.08
2021-10-04,TFSA,GST-HST R*****19:Global Snapshot for Sep 2021,Sales Tax,-,-,-,-0.01,-,-0.01
2021-10-04,TFSA,GST-HST CANCEL R*****19:Global Snapshot for Sep 2021,Sales Tax,-,-,-,0.01,-,0.01
2021-09-30,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.0243 per Share (Ordinary Dividend),Dividend,QQQJ,-,-,11.87,-,11.87
2021-09-30,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.0243 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,-1.78,-,-1.78
2021-09-29,TFSA,LIGHTSPEED COMMERCE INC,Sell,LSPD,-81,125.8500  CAD,"10,193.85",-1,"10,192.85"
2021-09-29,Margin,LIGHTSPEED COMMERCE INC,Sell,LSPD,-10,125.8400  CAD,"1,258.40",-1,"1,257.40"
2021-09-28,RRSP,Net Amount in Base from Forex Trade: -0.29 USD.CAD,Forex Trade Component,USD.CAD,-0.29,1.2628  CAD,0,-,0
2021-09-23,RRSP,Electronic Fund Transfer (Regular Contribution),Deposit,-,-,-,"2,000.00",-,"2,000.00"
2021-09-23,RRSP,NVDA(US67066G1040) Cash Dividend USD 0.04 per Share (Ordinary Dividend),Dividend,NVDA,-,-,1.62,-,1.62
2021-09-23,RRSP,"Net Amount in Base from Forex Trade: 1,739 USD.CAD",Forex Trade Component,USD.CAD,"1,739.00",1.2649  CAD,-1.42,-2.55,-1.42
2021-09-23,RRSP,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,12,141.3900  USD,"-2,147.15",-1.27,"-2,148.41"
2021-09-23,RRSP,Net Amount in Base from Forex Trade: -49 USD.CAD,Forex Trade Component,USD.CAD,-49,1.2645  CAD,-2.6,-2.55,-2.6
2021-09-22,Margin,Net Amount in Base from Forex Trade: -250 EUR.CAD,Forex Trade Component,EUR.CAD,-250,1.4928  CAD,-2.58,-2.56,-2.58
2021-09-22,Margin,Net Amount in Base from Forex Trade: 250 EUR.CAD,Forex Trade Component,EUR.CAD,250,1.4930  CAD,-2.63,-2.56,-2.63
2021-09-21,Margin,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,10,136.3475  USD,"-1,747.29",-1.28,"-1,748.57"
2021-09-13,Margin,"METRO OMONOIA 2 ATHENS CENTER, GRC (Foreign Amount: 152.60 CAD) (CASH WITHDRAWAL)",Debit Card Activity,-,-,-,-230.13,-,-230.13
2021-09-13,Margin,Net Amount in Base from Forex Trade: -250 EUR.CAD,Forex Trade Component,EUR.CAD,-250,1.4918  CAD,-2.99,-2.54,-2.99
2021-09-10,Margin,ATM Withdrawal Fee,Other Fee,-,-,-,-0.5,-,-0.5
2021-09-09,Margin,"ALPHA BANK ERMIONI, GRC (Foreign Amount: 405.53 CAD) (CASH WITHDRAWAL)",Debit Card Activity,-,-,-,-405.53,-,-405.53
2021-09-09,TFSA,MSFT(US5949181045) Cash Dividend USD 0.56 per Share (Ordinary Dividend),Dividend,MSFT,-,-,30.49,-,30.49
2021-09-09,TFSA,MSFT(US5949181045) Cash Dividend USD 0.56 per Share - US Tax,Foreign Tax Withholding,MSFT,-,-,-4.57,-,-4.57
2021-09-08,Margin,ATM Withdrawal Fee,Other Fee,-,-,-,-0.5,-,-0.5
2021-09-03,Margin,USD IBKR Managed Securities (SYEP) Interest for Aug-2021,Credit Interest,-,-,-,0.06,-,0.06
2021-08-26,Margin,"B B V A PALMA DE MALL, ESP (Foreign Amount: 56.00 CAD) (CASH WITHDRAWAL)",Debit Card Activity,-,-,-,-83.51,-,-83.51
2021-08-25,Margin,ATM Withdrawal Fee,Other Fee,-,-,-,-0.5,-,-0.5
2021-08-25,Margin,Net Amount in Base from Forex Trade: 250 EUR.CAD,Forex Trade Component,EUR.CAD,250,1.4812  CAD,-2.32,-2.52,-2.32
2021-08-25,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,000.00",-,"1,000.00"
2021-08-12,TFSA,AAPL(US0378331005) Cash Dividend USD 0.22 per Share (Ordinary Dividend),Dividend,AAPL,-,-,23.7,-,23.7
2021-08-12,TFSA,AAPL(US0378331005) Cash Dividend USD 0.22 per Share - US Tax,Foreign Tax Withholding,AAPL,-,-,-3.56,-,-3.56
2021-08-12,Margin,AAPL(US0378331005) Cash Dividend USD 0.22 per Share (Ordinary Dividend),Dividend,AAPL,-,-,16.53,-,16.53
2021-08-12,Margin,AAPL(US0378331005) Cash Dividend USD 0.22 per Share - US Tax,Foreign Tax Withholding,AAPL,-,-,-4.96,-,-4.96
2021-08-06,Margin,Net Amount in Base from Forex Trade: -0.02 USD.CAD,Forex Trade Component,USD.CAD,-0.02,1.2504  CAD,0,-,0
2021-08-04,Margin,CAD IBKR Managed Securities (SYEP) Interest for Jul-2021,Credit Interest,-,-,-,0.7,-,0.7
2021-08-04,Margin,USD IBKR Managed Securities (SYEP) Interest for Jul-2021,Credit Interest,-,-,-,0.03,-,0.03
2021-07-15,RRSP,TSM(US8740391003) Cash Dividend USD 0.445601 per Share (Ordinary Dividend),Dividend,TSM,-,-,10.67,-,10.67
2021-07-15,RRSP,TSM(US8740391003) Cash Dividend USD 0.445601 per Share - TW Tax,Foreign Tax Withholding,TSM,-,-,-2.24,-,-2.24
2021-07-06,RRSP,Net Amount in Base from Forex Trade: -1.28 USD.CAD,Forex Trade Component,USD.CAD,-1.28,1.2342  CAD,-0.01,-,-0.01
2021-07-06,Margin,CAD Debit Interest for Jun-2021,Debit Interest,-,-,-,-0.09,-,-0.09
2021-07-06,Margin,CAD IBKR Managed Securities (SYEP) Interest for Jun-2021,Credit Interest,-,-,-,1.71,-,1.71
2021-07-05,TFSA,Balance of Monthly Minimum Fee for Jun 2021,Other Fee,-,-,-,-12.4,-,-12.4
2021-07-05,RRSP,Balance of Monthly Minimum Fee for Jun 2021,Other Fee,-,-,-,-9.98,-,-9.98
2021-07-05,Margin,Balance of Monthly Minimum Fee for Jun 2021,Other Fee,-,-,-,-9.98,-,-9.98
2021-07-01,RRSP,NVDA(US67066G1040) Cash Dividend USD 0.16 per Share (Ordinary Dividend),Dividend,NVDA,-,-,1.59,-,1.59
2021-06-30,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.02649 per Share (Ordinary Dividend),Dividend,QQQJ,-,-,12.65,-,12.65
2021-06-30,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.02649 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,-1.9,-,-1.9
2021-06-16,RRSP,Net Amount in Base from Forex Trade: -0.96227398 USD.CAD,Forex Trade Component,USD.CAD,-0.96,1.2187  CAD,-0.01,-,-0.01
2021-06-14,Margin,Net Amount in Base from Forex Trade: -0.191704 USD.CAD,Forex Trade Component,USD.CAD,-0.19,1.2155  CAD,0,-,0
2021-06-11,RRSP,Net Amount in Base from Forex Trade: -196 USD.CAD,Forex Trade Component,USD.CAD,-196,1.2107  CAD,-3.38,-2.42,-3.38
2021-06-10,TFSA,MSFT (US5949181045) Cash Dividend USD 0.56 (Ordinary Dividend),Dividend,MSFT,-,-,29.12,-,29.12
2021-06-10,TFSA,MSFT (US5949181045) Cash Dividend USD 0.56 - US Tax,Foreign Tax Withholding,MSFT,-,-,-4.37,-,-4.37
2021-06-10,Margin,Electronic Fund Transfer,Deposit,-,-,-,200,-,200
2021-06-09,Margin,Net Amount in Base from Forex Trade: -74 USD.CAD,Forex Trade Component,USD.CAD,-74,1.2103  CAD,-2.46,-2.42,-2.46
2021-06-04,RRSP,Net Amount in Base from Forex Trade: -10 USD.CAD,Forex Trade Component,USD.CAD,-10,1.2122  CAD,0.04,-,0.04
2021-06-03,Margin,CAD Debit Interest for May-2021,Debit Interest,-,-,-,-0.12,-,-0.12
2021-06-03,RRSP,Balance of Monthly Minimum Fee for May 2021,Other Fee,-,-,-,-12.06,-,-12.06
2021-06-03,Margin,Balance of Monthly Minimum Fee for May 2021,Other Fee,-,-,-,-1.02,-,-1.02
2021-06-03,TFSA,R*****19:Global Snapshot for May 2021,Other Fee,-,-,-,-0.07,-,-0.07
2021-06-03,TFSA,R*****19:Global Snapshot for May 2021,Other Fee,-,-,-,0.07,-,0.07
2021-06-03,TFSA,R*****19:US Consolidated Snapshot for May 2021,Other Fee,-,-,-,-0.02,-,-0.02
2021-06-03,TFSA,R*****19:US Consolidated Snapshot for May 2021,Other Fee,-,-,-,0.02,-,0.02
2021-06-03,TFSA,Balance of Monthly Minimum Fee for May 2021,Other Fee,-,-,-,-11.13,-,-11.13
2021-06-03,TFSA,GST-HST R*****19:Global Snapshot for May 2021,Sales Tax,-,-,-,-0.01,-,-0.01
2021-06-03,TFSA,GST-HST CANCEL R*****19:Global Snapshot for May 2021,Sales Tax,-,-,-,0.01,-,0.01
2021-05-19,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,50,6.4300  CAD,-321.5,-1,-322.5
2021-05-19,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,100,6.4300  CAD,-643,-0.5,-643.5
2021-05-19,Margin,PURPOSE BITCOIN ETF,Cancel,BTCC.B,-100,6.4300  CAD,643,-,643
2021-05-19,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,100,6.4300  CAD,-643,-,-643
2021-05-19,Margin,PURPOSE BITCOIN ETF,Cancel,BTCC.B,-50,6.4300  CAD,321.5,-,321.5
2021-05-19,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,50,6.4300  CAD,-321.5,-,-321.5
2021-05-17,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,25,7.9500  CAD,-198.75,-1,-199.75
2021-05-17,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,100,7.9500  CAD,-795,-0.25,-795.25
2021-05-17,Margin,PURPOSE BITCOIN ETF,Cancel,BTCC.B,-100,7.9500  CAD,795,-,795
2021-05-17,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,100,7.9500  CAD,-795,-,-795
2021-05-17,Margin,PURPOSE BITCOIN ETF,Cancel,BTCC.B,-25,7.9500  CAD,198.75,-,198.75
2021-05-17,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,25,7.9500  CAD,-198.75,-,-198.75
2021-05-17,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,500.00",-,"1,500.00"
2021-05-13,TFSA,AAPL(US0378331005) Cash Dividend USD 0.22 per Share (Ordinary Dividend),Dividend,AAPL,-,-,23.01,-,23.01
2021-05-13,TFSA,AAPL(US0378331005) Cash Dividend USD 0.22 per Share - US Tax,Foreign Tax Withholding,AAPL,-,-,-3.45,-,-3.45
2021-05-13,Margin,AAPL(US0378331005) Cash Dividend USD 0.22 per Share (Ordinary Dividend),Dividend,AAPL,-,-,16.05,-,16.05
2021-05-13,Margin,AAPL(US0378331005) Cash Dividend USD 0.22 per Share - US Tax,Foreign Tax Withholding,AAPL,-,-,-4.82,-,-4.82
2021-05-10,Margin,CI GALAXY ETHEREUM ETF,Buy,ETHX.B,50,18.4500  CAD,-922.5,-1,-923.5
2021-05-10,Margin,PROSHARES ULTRAPRO QQQ,Buy,TQQQ,5,99.0100  USD,-599.21,-1.21,-600.42
2021-05-10,Margin,Net Amount in Base from Forex Trade: 413 USD.CAD,Forex Trade Component,USD.CAD,413,1.2087  CAD,-1.72,-2.43,-1.72
2021-05-10,Margin,CI GALAXY ETHEREUM ETF,Cancel,ETHX.B,-50,18.4500  CAD,922.5,-,922.5
2021-05-10,Margin,CI GALAXY ETHEREUM ETF,Buy,ETHX.B,50,18.4500  CAD,-922.5,-,-922.5
2021-05-05,RRSP,Net Amount in Base from Forex Trade: -10 USD.CAD,Forex Trade Component,USD.CAD,-10,1.2286  CAD,0.02,-,0.02
2021-05-05,TFSA,R*****19:US Consolidated Snapshot for Apr 2021,Other Fee,-,-,-,-0.01,-,-0.01
2021-05-05,TFSA,R*****19:US Consolidated Snapshot for Apr 2021,Other Fee,-,-,-,0.01,-,0.01
2021-05-05,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,500.00",-,"1,500.00"
2021-05-04,TFSA,ADVANCED MICRO DEVICES,Buy,AMD,1,77.3690  USD,-95.23,-0.95,-96.18
2021-05-04,Margin,Net Amount in Base from Forex Trade: 649 USD.CAD,Forex Trade Component,USD.CAD,649,1.2327  CAD,-3.66,-2.46,-3.66
2021-05-04,Margin,ADVANCED MICRO DEVICES,Buy,AMD,0.45,77.5600  USD,-42.63,-0.43,-43.06
2021-05-04,Margin,ADVANCED MICRO DEVICES,Buy,AMD,6,77.5600  USD,-572.77,-0.8,-573.57
2021-05-04,RRSP,Balance of Monthly Minimum Fee for Apr 2021,Other Fee,-,-,-,-12.29,-,-12.29
2021-05-04,TFSA,Balance of Monthly Minimum Fee for Apr 2021,Other Fee,-,-,-,-12.29,-,-12.29
2021-05-04,Margin,Balance of Monthly Minimum Fee for Apr 2021,Other Fee,-,-,-,-4.07,-,-4.07
2021-04-29,Margin,Net Amount in Base from Forex Trade: 0.3501692 USD.CAD,Forex Trade Component,USD.CAD,0.35,1.2312  CAD,0,-,0
2021-04-26,Margin,"Net Amount in Base from Forex Trade: -2,141 USD.CAD",Forex Trade Component,USD.CAD,"-2,141.00",1.2410  CAD,0.93,-2.5,0.93
2021-04-26,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,200,9.9800  CAD,"-1,996.00",-2,"-1,998.00"
2021-04-26,Margin,PURPOSE BITCOIN ETF,Cancel,BTCC.B,-200,9.9800  CAD,"1,996.00",-,"1,996.00"
2021-04-26,Margin,PURPOSE BITCOIN ETF,Buy,BTCC.B,200,9.9800  CAD,"-1,996.00",-,"-1,996.00"
2021-04-22,Margin,"Net Amount in Base from Forex Trade: 3,605 USD.CAD",Forex Trade Component,USD.CAD,"3,605.00",1.2482  CAD,5.43,-2.5,5.43
2021-04-22,Margin,PALANTIR TECHNOLOGIES INC-A,Buy,PLTR,80,23.4200  USD,"-2,342.75",-1.25,"-2,344.00"
2021-04-19,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,500.00",-,"1,500.00"
2021-04-15,RRSP,TSM(US8740391003) Cash Dividend USD 0.439846 per Share (Ordinary Dividend),Dividend,TSM,-,-,10.48,-,10.48
2021-04-15,RRSP,TSM(US8740391003) Cash Dividend USD 0.439846 per Share - TW Tax,Foreign Tax Withholding,TSM,-,-,-2.2,-,-2.2
2021-04-05,RRSP,Net Amount in Base from Forex Trade: -10 USD.CAD,Forex Trade Component,USD.CAD,-10,1.2567  CAD,0.05,-,0.05
2021-04-05,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,500.00",-,"1,500.00"
2021-04-02,RRSP,Net Amount in Base from Forex Trade: -9 USD.CAD,Forex Trade Component,USD.CAD,-9,1.2532  CAD,-0.04,-,-0.04
2021-04-02,TFSA,Balance of Monthly Minimum Fee for Mar 2021,Other Fee,-,-,-,-6.26,-,-6.26
2021-04-02,Margin,Balance of Monthly Minimum Fee for Mar 2021,Other Fee,-,-,-,-6.6,-,-6.6
2021-04-02,RRSP,Balance of Monthly Minimum Fee for Mar 2021,Other Fee,-,-,-,-12.56,-,-12.56
2021-04-02,TFSA,R*****19:Global Snapshot for Mar 2021,Other Fee,-,-,-,-0.08,-,-0.08
2021-04-02,TFSA,R*****19:Global Snapshot for Mar 2021,Other Fee,-,-,-,0.08,-,0.08
2021-04-02,TFSA,GST-HST R*****19:Global Snapshot for Mar 2021,Sales Tax,-,-,-,-0.01,-,-0.01
2021-04-02,TFSA,GST-HST CANCEL R*****19:Global Snapshot for Mar 2021,Sales Tax,-,-,-,0.01,-,0.01
2021-04-01,RRSP,RRSP Quarterly Fee 2021 Q1,Other Fee,-,-,-,-12.5,-,-12.5
2021-04-01,RRSP,GST-HST RRSP Quarterly Fee 2021 Q1,Sales Tax,-,-,-,-1.63,-,-1.63
2021-03-31,RRSP,NVDA(US67066G1040) Cash Dividend USD 0.16 per Share (Ordinary Dividend),Dividend,NVDA,-,-,1.61,-,1.61
2021-03-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.02756 per Share (Ordinary Dividend),Dividend,QQQJ,-,-,13.33,-,13.33
2021-03-31,TFSA,QQQJ(US46138G6310) Cash Dividend USD 0.02756 per Share - US Tax,Foreign Tax Withholding,QQQJ,-,-,-2,-,-2
2021-03-26,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,000.00",-,"1,000.00"
2021-03-22,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,000.00",-,"1,000.00"
2021-03-18,Margin,"Net Amount in Base from Forex Trade: 25,000 USD.CAD",Forex Trade Component,USD.CAD,"25,000.00",1.2449  CAD,90.77,-2.48,90.77
2021-03-18,Margin,Net Amount in Base from Forex Trade: -500 USD.CAD,Forex Trade Component,USD.CAD,-500,1.2449  CAD,-4.36,-2.48,-4.36
2021-03-18,Margin,"Net Amount in Base from Forex Trade: -24,100 USD.CAD",Forex Trade Component,USD.CAD,"-24,100.00",1.2448  CAD,-91.58,-,-91.58
2021-03-18,Margin,LIGHTSPEED POS INC-SUB VOTE,Buy,LSPD,10,81.5200  CAD,-815.2,-1,-816.2
2021-03-11,TFSA,MSFT (US5949181045) Cash Dividend USD 0.56 (Ordinary Dividend),Dividend,MSFT,-,-,30.18,-,30.18
2021-03-11,TFSA,MSFT (US5949181045) Cash Dividend USD 0.56 - US Tax,Foreign Tax Withholding,MSFT,-,-,-4.52,-,-4.52
2021-03-11,Margin,Electronic Fund Transfer,Deposit,-,-,-,500,-,500
2021-03-10,TFSA,"Net Amount in Base from Forex Trade: 1,825 USD.CAD",Forex Trade Component,USD.CAD,"1,825.00",1.2621  CAD,-2.84,-2.53,-2.84
2021-03-10,TFSA,PALANTIR TECHNOLOGIES INC-A,Buy,PLTR,20,25.0573  USD,-632.4,-1.26,-633.66
2021-03-10,TFSA,SQUARE INC - A,Buy,SQ,5,230.2700  USD,"-1,452.89",-1.26,"-1,454.15"
2021-03-10,TFSA,ARK INNOVATION ETF,Buy,ARKK,5,123.3100  USD,-778.02,-1.26,-779.29
2021-03-08,Margin,Electronic Fund Transfer,Deposit,-,-,-,600,-,600
2021-03-03,Margin,USD Debit Interest for Feb-2021,Debit Interest,-,-,-,-0.01,-,-0.01
2021-03-03,TFSA,R*****19:Global Snapshot for Feb 2021,Other Fee,-,-,-,-0.15,-,-0.15
2021-03-03,TFSA,R*****19:Global Snapshot for Feb 2021,Other Fee,-,-,-,0.15,-,0.15
2021-03-03,TFSA,R*****19:US Consolidated Snapshot for Feb 2021,Other Fee,-,-,-,-0.25,-,-0.25
2021-03-03,TFSA,R*****19:US Consolidated Snapshot for Feb 2021,Other Fee,-,-,-,0.25,-,0.25
2021-03-03,TFSA,GST-HST R*****19:Global Snapshot for Feb 2021,Sales Tax,-,-,-,-0.02,-,-0.02
2021-03-03,TFSA,GST-HST CANCEL R*****19:Global Snapshot for Feb 2021,Sales Tax,-,-,-,0.02,-,0.02
2021-03-03,TFSA,GST-HST R*****19:US Consolidated Snapshot for Feb 2021,Sales Tax,-,-,-,-0.03,-,-0.03
2021-03-03,TFSA,GST-HST CANCEL R*****19:US Consolidated Snapshot for Feb 2021,Sales Tax,-,-,-,0.03,-,0.03
2021-03-02,Margin,Balance of Monthly Minimum Fee for Feb 2021,Other Fee,-,-,-,-5.88,-,-5.88
2021-02-25,TFSA,Electronic Fund Transfer (Regular Contribution),Deposit,-,-,-,951,-,951
2021-02-24,TFSA,Electronic Fund Transfer (Regular Contribution),Deposit,-,-,-,"1,000.00",-,"1,000.00"
2021-02-23,TFSA,PALANTIR TECHNOLOGIES INC-A,Buy,PLTR,100,25.4800  USD,"-3,207.42",-1.26,"-3,208.68"
2021-02-23,TFSA,PURPOSE BITCOIN ETF - CAD,Buy,BTCC.B,200,9.1700  CAD,"-1,834.00",-2,"-1,836.00"
2021-02-23,TFSA,PURPOSE BITCOIN ETF - CAD,Buy,BTCC.B,100,9.1700  CAD,-917,-1,-918
